"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig","neg_log10_padj"
"ENSG00000005075",817.880129,0.050881,0.102872,0.599575,0.79963,"NS",0.097111
"ENSG00000197498",424.842161,0.057776,0.117726,0.599529,0.79963,"NS",0.097111
"ENSG00000205240",8.539058,0.06631,0.286453,0.599589,0.79963,"NS",0.097111
"ENSG00000177842",13.003077,0.070132,0.279896,0.59967,0.799678,"NS",0.097085
"ENSG00000187391",469.869763,-0.055448,0.113618,0.599947,0.799988,"NS",0.096916
"ENSG00000068724",934.715698,-0.046328,0.093544,0.600132,0.799999,"NS",0.096911
"ENSG00000129295",48.402301,-0.082288,0.22054,0.600052,0.799999,"NS",0.096911
"ENSG00000137714",229.014577,0.063238,0.132257,0.600096,0.799999,"NS",0.096911
"ENSG00000226015",25.87283,0.082295,0.243878,0.600125,0.799999,"NS",0.096911
"ENSG00000273008",12.669142,-0.07359,0.274432,0.600343,0.800221,"NS",0.09679
"ENSG00000166578",27.721711,-0.081207,0.245367,0.600687,0.80062,"NS",0.096574
"ENSG00000135828",366.834833,0.055141,0.114037,0.600993,0.800969,"NS",0.096384
"ENSG00000123473",95.848893,-0.076991,0.180876,0.601359,0.801397,"NS",0.096152
"ENSG00000180211",15.887991,0.077368,0.266904,0.601434,0.801411,"NS",0.096145
"ENSG00000228852",8.421029,-0.064942,0.28689,0.601458,0.801411,"NS",0.096145
"ENSG00000213326",1415.228659,-0.042751,0.08735,0.601584,0.801519,"NS",0.096086
"ENSG00000063241",359.517652,-0.060781,0.12368,0.601874,0.801846,"NS",0.095909
"ENSG00000267381",24.327841,-0.079919,0.251844,0.602049,0.802021,"NS",0.095815
"ENSG00000241095",18.162103,-0.075115,0.267503,0.602156,0.802104,"NS",0.095769
"ENSG00000234338",10.838485,-0.069558,0.280215,0.602437,0.802418,"NS",0.095599
"ENSG00000115944",1471.310112,-0.042953,0.082644,0.602519,0.802422,"NS",0.095597
"ENSG00000167981",30.221691,-0.08133,0.240883,0.602528,0.802422,"NS",0.095597
"ENSG00000119917",829.388944,-0.067667,0.153056,0.602678,0.802562,"NS",0.095522
"ENSG00000105397",1073.128819,0.051804,0.10577,0.602912,0.802815,"NS",0.095385
"ENSG00000183475",347.14419,0.060996,0.125396,0.603142,0.803062,"NS",0.095251
"ENSG00000125826",1396.774175,-0.042648,0.08302,0.603202,0.803082,"NS",0.09524
"ENSG00000233927",3690.012377,-0.053603,0.103677,0.603325,0.803187,"NS",0.095183
"ENSG00000167536",21.701112,0.079417,0.255072,0.603414,0.803245,"NS",0.095152
"ENSG00000103495",164.44852,-0.067964,0.149781,0.603696,0.803524,"NS",0.095001
"ENSG00000179476",164.455028,0.068525,0.150067,0.603712,0.803524,"NS",0.095001
"ENSG00000253729",5645.407954,-0.050995,0.104442,0.603816,0.803603,"NS",0.094958
"ENSG00000152804",336.963813,-0.074465,0.176943,0.604057,0.803805,"NS",0.094849
"ENSG00000251402",4.953962,-0.045958,0.300244,0.604036,0.803805,"NS",0.094849
"ENSG00000002746",108.442152,0.074044,0.169047,0.604104,0.803807,"NS",0.094848
"ENSG00000123374",212.964117,0.065466,0.142003,0.604243,0.803874,"NS",0.094812
"ENSG00000198556",110.034182,0.07398,0.170045,0.604231,0.803874,"NS",0.094812
"ENSG00000171566",1194.305084,0.041688,0.08518,0.604333,0.803934,"NS",0.09478
"ENSG00000120075",71.730941,-0.079819,0.203902,0.604556,0.804172,"NS",0.094651
"ENSG00000127993",221.584224,0.063817,0.138052,0.604629,0.80421,"NS",0.09463
"ENSG00000175911",28.6068,0.080321,0.244287,0.605,0.804643,"NS",0.094397
"ENSG00000145912",284.893874,-0.063086,0.138826,0.605077,0.804687,"NS",0.094373
"ENSG00000085733",9529.104174,0.032561,0.070663,0.605199,0.80473,"NS",0.09435
"ENSG00000228960",224.698539,0.063671,0.134955,0.605174,0.80473,"NS",0.09435
"ENSG00000124920",20.390744,0.079061,0.255593,0.605295,0.804743,"NS",0.094343
"ENSG00000232389",5.627744,-0.056504,0.294886,0.605298,0.804743,"NS",0.094343
"ENSG00000196966",11.939746,0.06504,0.284336,0.60549,0.804939,"NS",0.094237
"ENSG00000108958",240.495658,0.060232,0.126364,0.606134,0.805175,"NS",0.09411
"ENSG00000115073",843.628809,0.047005,0.098919,0.605833,0.805175,"NS",0.09411
"ENSG00000118600",230.604886,0.067481,0.148961,0.606041,0.805175,"NS",0.09411
"ENSG00000137815",1535.788965,-0.04431,0.079987,0.605845,0.805175,"NS",0.09411
"ENSG00000143622",352.187965,-0.057153,0.117452,0.60582,0.805175,"NS",0.09411
"ENSG00000163481",296.76135,0.056464,0.118984,0.605966,0.805175,"NS",0.09411
"ENSG00000174442",222.645323,0.062581,0.133814,0.605974,0.805175,"NS",0.09411
"ENSG00000249868",85.444411,-0.07993,0.21454,0.606067,0.805175,"NS",0.09411
"ENSG00000260233",11.356614,-0.064724,0.283938,0.606098,0.805175,"NS",0.09411
"ENSG00000267127",9.730668,-0.059789,0.289899,0.606159,0.805175,"NS",0.09411
"ENSG00000271976",91.17363,-0.074761,0.177748,0.6059,0.805175,"NS",0.09411
"ENSG00000103932",499.82668,0.055338,0.115655,0.606334,0.805349,"NS",0.094016
"ENSG00000008018",1520.211491,0.038551,0.081417,0.606392,0.805363,"NS",0.094008
"ENSG00000180228",522.313069,0.049465,0.100974,0.606434,0.805363,"NS",0.094008
"ENSG00000224905",6.024285,0.057573,0.293796,0.606643,0.805522,"NS",0.093923
"ENSG00000253250",49.507223,-0.080728,0.21543,0.606615,0.805522,"NS",0.093923
"ENSG00000116863",368.760373,0.056382,0.118332,0.606725,0.805556,"NS",0.093904
"ENSG00000182484",112.740801,0.076559,0.184786,0.606758,0.805556,"NS",0.093904
"ENSG00000232442",26.422899,-0.080225,0.244208,0.606921,0.80564,"NS",0.093859
"ENSG00000236017",30.769519,-0.080392,0.239796,0.606955,0.80564,"NS",0.093859
"ENSG00000262049",16.665076,0.074845,0.267788,0.606908,0.80564,"NS",0.093859
"ENSG00000163935",96.767745,-0.072853,0.169868,0.607177,0.805756,"NS",0.093796
"ENSG00000174276",55.453714,0.079683,0.200631,0.607139,0.805756,"NS",0.093796
"ENSG00000234614",20.008097,-0.076038,0.263885,0.607163,0.805756,"NS",0.093796
"ENSG00000079263",26.099201,-0.079263,0.247779,0.607426,0.805916,"NS",0.09371
"ENSG00000166169",372.728388,-0.053431,0.11189,0.607463,0.805916,"NS",0.09371
"ENSG00000185010",233.956704,-0.061263,0.132144,0.607419,0.805916,"NS",0.09371
"ENSG00000227525",20.982007,-0.078312,0.255237,0.607476,0.805916,"NS",0.09371
"ENSG00000172590",350.033068,-0.056102,0.117909,0.607531,0.80593,"NS",0.093703
"ENSG00000163808",34.95885,-0.079551,0.239887,0.60762,0.805988,"NS",0.093671
"ENSG00000198373",539.654701,0.053939,0.112676,0.607695,0.806028,"NS",0.09365
"ENSG00000226259",499.446146,0.052316,0.108358,0.60792,0.806268,"NS",0.093521
"ENSG00000115526",162.108529,-0.065585,0.147159,0.608001,0.806316,"NS",0.093495
"ENSG00000107262",593.673026,0.050936,0.110564,0.608124,0.806419,"NS",0.093439
"ENSG00000256663",21.211611,-0.069653,0.273648,0.608349,0.806658,"NS",0.09331
"ENSG00000255052",37.497783,-0.077947,0.247647,0.608413,0.806684,"NS",0.093297
"ENSG00000106682",6080.254163,0.040578,0.077849,0.608473,0.806705,"NS",0.093285
"ENSG00000137101",48.062062,-0.080248,0.219235,0.608593,0.806792,"NS",0.093238
"ENSG00000253864",9.934821,0.06082,0.288526,0.608629,0.806792,"NS",0.093238
"ENSG00000157322",5.398854,0.054359,0.295708,0.608794,0.806952,"NS",0.093152
"ENSG00000037757",181.34448,0.06722,0.149322,0.608911,0.807043,"NS",0.093104
"ENSG00000138413",1542.439117,-0.042407,0.08438,0.608952,0.807043,"NS",0.093104
"ENSG00000176919",7.437959,-0.058305,0.291369,0.60908,0.807153,"NS",0.093044
"ENSG00000118816",4931.150864,0.05287,0.11175,0.609283,0.807161,"NS",0.09304
"ENSG00000153107",1107.7099,0.044413,0.091178,0.609222,0.807161,"NS",0.09304
"ENSG00000164144",719.736637,-0.047678,0.099371,0.60931,0.807161,"NS",0.09304
"ENSG00000172766",287.243809,0.058168,0.123751,0.609194,0.807161,"NS",0.09304
"ENSG00000198804",257816.364397,0.046896,0.096317,0.609273,0.807161,"NS",0.09304
"ENSG00000255306",8.822847,0.05621,0.292478,0.609534,0.807399,"NS",0.092912
"ENSG00000260400",15.985541,0.072465,0.27075,0.609611,0.807441,"NS",0.092889
"ENSG00000272520",75.371743,0.077468,0.19143,0.609701,0.807502,"NS",0.092857
"ENSG00000060688",461.384768,-0.051483,0.105802,0.609946,0.807766,"NS",0.092714
"ENSG00000067048",1063.853481,0.061669,0.130826,0.610238,0.807975,"NS",0.092602
"ENSG00000135245",166.103914,0.076565,0.191509,0.610235,0.807975,"NS",0.092602
"ENSG00000154957",163.508734,-0.069646,0.159344,0.610235,0.807975,"NS",0.092602
"ENSG00000172006",94.550074,-0.075865,0.184879,0.610427,0.808107,"NS",0.092531
"ENSG00000229841",16.629543,-0.068733,0.275584,0.610419,0.808107,"NS",0.092531
"ENSG00000169682",15.513822,-0.069136,0.275576,0.61055,0.80815,"NS",0.092508
"ENSG00000218350",16.472688,0.071466,0.273052,0.610535,0.80815,"NS",0.092508
"ENSG00000160606",39.168003,-0.079865,0.230038,0.610764,0.808261,"NS",0.092448
"ENSG00000179818",197.612954,0.066956,0.148809,0.610768,0.808261,"NS",0.092448
"ENSG00000213186",217.987209,-0.061445,0.13359,0.610695,0.808261,"NS",0.092448
"ENSG00000166707",22.845801,0.077646,0.255234,0.611032,0.808492,"NS",0.092324
"ENSG00000169242",11.091223,-0.065113,0.285404,0.61099,0.808492,"NS",0.092324
"ENSG00000170160",327.443819,-0.063112,0.139969,0.611102,0.808525,"NS",0.092307
"ENSG00000100926",84.055409,0.074836,0.179583,0.611339,0.808661,"NS",0.092234
"ENSG00000151062",29.497504,-0.07832,0.244799,0.611254,0.808661,"NS",0.092234
"ENSG00000166908",395.5159,-0.056572,0.12034,0.611307,0.808661,"NS",0.092234
"ENSG00000008988",10815.332172,-0.034934,0.071928,0.611515,0.808835,"NS",0.09214
"ENSG00000120071",1002.116726,-0.044172,0.095612,0.611607,0.808897,"NS",0.092107
"ENSG00000174428",1076.111759,0.043553,0.089491,0.611709,0.808973,"NS",0.092066
"ENSG00000235363",35.26726,0.080573,0.224969,0.611768,0.808991,"NS",0.092056
"ENSG00000197050",103.730918,0.071922,0.168425,0.611846,0.809035,"NS",0.092033
"ENSG00000171476",5.466557,-0.050516,0.297769,0.612132,0.809354,"NS",0.091862
"ENSG00000143933",5415.004747,0.040659,0.090984,0.612252,0.809453,"NS",0.091808
"ENSG00000228878",19.386007,0.074833,0.263162,0.612383,0.809526,"NS",0.091769
"ENSG00000229107",74.425835,0.078153,0.203408,0.612442,0.809526,"NS",0.091769
"ENSG00000272091",96.086667,-0.077871,0.20314,0.612414,0.809526,"NS",0.091769
"ENSG00000127990",1859.573759,0.04101,0.082243,0.612612,0.809691,"NS",0.091681
"ENSG00000188488",4.646885,0.050161,0.298579,0.612765,0.809831,"NS",0.091606
"ENSG00000229425",8.693517,-0.060836,0.288198,0.612807,0.809831,"NS",0.091606
"ENSG00000179051",1099.215189,-0.062235,0.139932,0.612889,0.80988,"NS",0.091579
"ENSG00000227850",9.988262,-0.066049,0.282014,0.612941,0.809889,"NS",0.091574
"ENSG00000113643",1366.079881,-0.043279,0.087228,0.613098,0.809934,"NS",0.09155
"ENSG00000197385",5.564992,0.053234,0.295546,0.613141,0.809934,"NS",0.09155
"ENSG00000260398",5.537512,-0.050306,0.297482,0.613138,0.809934,"NS",0.09155
"ENSG00000268230",20.518776,0.077049,0.257428,0.613155,0.809934,"NS",0.09155
"ENSG00000146833",876.501478,0.054288,0.092756,0.613315,0.809968,"NS",0.091532
"ENSG00000257354",12.788595,0.069475,0.276988,0.613286,0.809968,"NS",0.091532
"ENSG00000263422",16.965974,0.05148,0.292504,0.613241,0.809968,"NS",0.091532
"ENSG00000105991",25.297148,0.077923,0.248426,0.613921,0.810062,"NS",0.091482
"ENSG00000108272",41.798104,-0.079246,0.222121,0.613803,0.810062,"NS",0.091482
"ENSG00000122550",741.049355,-0.046497,0.096514,0.613618,0.810062,"NS",0.091482
"ENSG00000142687",1925.969402,-0.049926,0.099865,0.613981,0.810062,"NS",0.091482
"ENSG00000146457",1254.022472,0.049253,0.103176,0.613752,0.810062,"NS",0.091482
"ENSG00000146707",126.293594,-0.06914,0.160393,0.613753,0.810062,"NS",0.091482
"ENSG00000152240",270.233382,-0.060197,0.131846,0.613851,0.810062,"NS",0.091482
"ENSG00000153561",467.13322,0.057264,0.123067,0.614015,0.810062,"NS",0.091482
"ENSG00000160959",382.402079,-0.060421,0.130491,0.613491,0.810062,"NS",0.091482
"ENSG00000175879",5.275354,-0.045697,0.301096,0.613801,0.810062,"NS",0.091482
"ENSG00000176454",380.069038,-0.054081,0.117163,0.613623,0.810062,"NS",0.091482
"ENSG00000186743",20.339516,0.074268,0.263827,0.613614,0.810062,"NS",0.091482
"ENSG00000226800",9.742778,0.063564,0.285346,0.613981,0.810062,"NS",0.091482
"ENSG00000235919",11.046877,-0.068359,0.278253,0.613695,0.810062,"NS",0.091482
"ENSG00000105376",70.728921,0.078698,0.218082,0.614231,0.810078,"NS",0.091473
"ENSG00000107771",1212.767503,-0.046743,0.098439,0.614319,0.810078,"NS",0.091473
"ENSG00000182013",216.531011,-0.063938,0.14251,0.614199,0.810078,"NS",0.091473
"ENSG00000187713",502.787563,0.049203,0.103427,0.614342,0.810078,"NS",0.091473
"ENSG00000196976",160.247749,-0.06516,0.147281,0.614342,0.810078,"NS",0.091473
"ENSG00000253954",32.471922,-0.078683,0.240396,0.614271,0.810078,"NS",0.091473
"ENSG00000259612",9.548874,-0.066275,0.281754,0.614152,0.810078,"NS",0.091473
"ENSG00000162482",10.103138,-0.063993,0.283707,0.614463,0.810178,"NS",0.09142
"ENSG00000249244",8.377022,-0.059906,0.288897,0.614531,0.810209,"NS",0.091403
"ENSG00000197756",9965.503924,0.039699,0.081125,0.614781,0.810478,"NS",0.091259
"ENSG00000131795",579.845747,0.04884,0.102764,0.614901,0.810578,"NS",0.091205
"ENSG00000113600",4.772639,0.044689,0.299954,0.614959,0.810595,"NS",0.091196
"ENSG00000105323",4512.92999,-0.037535,0.077146,0.615029,0.810628,"NS",0.091178
"ENSG00000118564",965.741853,0.04934,0.103943,0.615286,0.810858,"NS",0.091055
"ENSG00000130751",10.415365,-0.060785,0.286056,0.615422,0.810858,"NS",0.091055
"ENSG00000143162",3254.886374,0.043497,0.090165,0.615316,0.810858,"NS",0.091055
"ENSG00000214954",12.043562,0.068291,0.276297,0.615428,0.810858,"NS",0.091055
"ENSG00000257896",7.529602,0.06094,0.288819,0.615385,0.810858,"NS",0.091055
"ENSG00000143363",283.012798,-0.060261,0.134469,0.615631,0.811065,"NS",0.090944
"ENSG00000107537",724.485078,0.047139,0.098858,0.615917,0.811088,"NS",0.090932
"ENSG00000184209",193.556494,0.061593,0.134607,0.615908,0.811088,"NS",0.090932
"ENSG00000225131",14.366203,-0.071173,0.271201,0.615864,0.811088,"NS",0.090932
"ENSG00000231982",4.776321,-0.048605,0.298751,0.615916,0.811088,"NS",0.090932
"ENSG00000258667",5.83498,0.038937,0.302375,0.615792,0.811088,"NS",0.090932
"ENSG00000263874",43.390655,0.079072,0.215501,0.61572,0.811088,"NS",0.090932
"ENSG00000115464",2915.297316,-0.039258,0.081243,0.616069,0.811138,"NS",0.090905
"ENSG00000119812",1022.151521,0.043558,0.090581,0.61612,0.811138,"NS",0.090905
"ENSG00000122870",3953.986434,-0.043887,0.091862,0.616275,0.811138,"NS",0.090905
"ENSG00000164398",8.659365,0.061917,0.286796,0.616303,0.811138,"NS",0.090905
"ENSG00000165185",70.018135,-0.075678,0.194589,0.61625,0.811138,"NS",0.090905
"ENSG00000179918",877.235598,0.044861,0.093677,0.616149,0.811138,"NS",0.090905
"ENSG00000249700",25.861968,0.080031,0.242571,0.616316,0.811138,"NS",0.090905
"ENSG00000258768",19.612952,-0.075937,0.256306,0.616199,0.811138,"NS",0.090905
"ENSG00000178440",26.957803,-0.076388,0.250247,0.616657,0.811482,"NS",0.090721
"ENSG00000272812",16.302385,-0.071177,0.269341,0.616667,0.811482,"NS",0.090721
"ENSG00000269858",230.367173,-0.0685,0.165665,0.616745,0.811526,"NS",0.090697
"ENSG00000186354",31.208546,-0.074096,0.25604,0.616843,0.811595,"NS",0.09066
"ENSG00000105518",137.811646,0.067741,0.157007,0.616929,0.811603,"NS",0.090656
"ENSG00000161714",2244.223457,-0.04139,0.085573,0.616939,0.811603,"NS",0.090656
"ENSG00000235486",16.130903,0.07218,0.268532,0.61702,0.811651,"NS",0.090631
"ENSG00000033100",2215.321766,0.04508,0.094255,0.617101,0.811698,"NS",0.090606
"ENSG00000102805",859.516361,-0.047647,0.098661,0.617148,0.8117,"NS",0.090604
"ENSG00000130826",480.511271,0.052198,0.113971,0.61742,0.811855,"NS",0.090522
"ENSG00000167977",336.944944,0.056048,0.123232,0.617368,0.811855,"NS",0.090522
"ENSG00000244604",12.003861,-0.062903,0.283981,0.617446,0.811855,"NS",0.090522
"ENSG00000267662",5.803983,-0.051251,0.295666,0.617347,0.811855,"NS",0.090522
"ENSG00000264577",6.906682,-0.058297,0.290473,0.617538,0.811917,"NS",0.090489
"ENSG00000113716",982.71868,0.045101,0.094617,0.617613,0.811956,"NS",0.090467
"ENSG00000182993",23.760384,-0.076451,0.251353,0.617806,0.812091,"NS",0.090395
"ENSG00000264290",5.954678,0.054595,0.294077,0.61778,0.812091,"NS",0.090395
"ENSG00000115507",17.242191,-0.064385,0.282609,0.617923,0.812187,"NS",0.090344
"ENSG00000088986",2212.478397,-0.054678,0.113522,0.61855,0.812892,"NS",0.089967
"ENSG00000231925",1933.281015,0.041858,0.09139,0.618528,0.812892,"NS",0.089967
"ENSG00000132464",9.385532,-0.063827,0.283327,0.618807,0.813171,"NS",0.089818
"ENSG00000180398",5509.758424,0.038112,0.078625,0.618883,0.813212,"NS",0.089796
"ENSG00000118007",1437.070091,-0.041114,0.086455,0.619028,0.813259,"NS",0.089771
"ENSG00000134369",3817.668216,0.050058,0.116541,0.619096,0.813259,"NS",0.089771
"ENSG00000137135",20.643861,0.075267,0.257132,0.6191,0.813259,"NS",0.089771
"ENSG00000204588",38.132227,0.079196,0.22459,0.619085,0.813259,"NS",0.089771
"ENSG00000205662",26.830837,-0.073403,0.265389,0.619236,0.813378,"NS",0.089708
"ENSG00000203875",3014.863174,-0.044443,0.090507,0.619405,0.813541,"NS",0.08962
"ENSG00000026103",1096.829371,-0.0464,0.098828,0.619744,0.813572,"NS",0.089604
"ENSG00000152464",78.487443,-0.073081,0.182505,0.619483,0.813572,"NS",0.089604
"ENSG00000167535",1280.788551,0.046826,0.095221,0.619743,0.813572,"NS",0.089604
"ENSG00000188818",31.788466,0.078675,0.233398,0.619624,0.813572,"NS",0.089604
"ENSG00000204149",292.176833,0.057152,0.125818,0.61967,0.813572,"NS",0.089604
"ENSG00000226823",13.688567,-0.067989,0.27505,0.619527,0.813572,"NS",0.089604
"ENSG00000234175",8.778323,0.063388,0.284541,0.619639,0.813572,"NS",0.089604
"ENSG00000072778",3370.724425,-0.043197,0.090509,0.620054,0.813919,"NS",0.089419
"ENSG00000140181",2597.832539,-0.049343,0.107053,0.620128,0.813926,"NS",0.089415
"ENSG00000237649",22.461589,-0.075812,0.251345,0.620149,0.813926,"NS",0.089415
"ENSG00000102981",27.282675,-0.076346,0.243004,0.620345,0.814016,"NS",0.089367
"ENSG00000107290",3089.267573,0.042076,0.082244,0.620272,0.814016,"NS",0.089367
"ENSG00000165349",5.42018,0.044247,0.301073,0.620353,0.814016,"NS",0.089367
"ENSG00000220201",8.359979,0.061634,0.286641,0.620558,0.814226,"NS",0.089255
"ENSG00000102796",109.256493,-0.070623,0.171451,0.620646,0.814281,"NS",0.089226
"ENSG00000111802",720.612822,0.05165,0.130631,0.621073,0.814783,"NS",0.088958
"ENSG00000169599",400.665008,-0.053179,0.114583,0.621235,0.814866,"NS",0.088914
"ENSG00000231167",142.735485,0.067807,0.158565,0.621272,0.814866,"NS",0.088914
"ENSG00000260924",11.591677,-0.066179,0.277564,0.621268,0.814866,"NS",0.088914
"ENSG00000136710",637.326826,-0.050658,0.11118,0.62132,0.814869,"NS",0.088912
"ENSG00000100139",694.431531,-0.051953,0.113329,0.621368,0.814873,"NS",0.08891
"ENSG00000180953",29.377584,-0.076335,0.244394,0.621461,0.814877,"NS",0.088908
"ENSG00000232600",13.97891,-0.070522,0.270417,0.621432,0.814877,"NS",0.088908
"ENSG00000127364",5.338457,-0.044278,0.299577,0.621509,0.81488,"NS",0.088906
"ENSG00000148300",542.754433,-0.046554,0.099021,0.621676,0.81504,"NS",0.088821
"ENSG00000167173",285.762793,-0.055054,0.121532,0.621812,0.815051,"NS",0.088815
"ENSG00000214199",1183.211571,0.053173,0.115266,0.621759,0.815051,"NS",0.088815
"ENSG00000214491",9.777555,0.059235,0.289347,0.62182,0.815051,"NS",0.088815
"ENSG00000198780",19.249442,0.074873,0.257047,0.621914,0.815055,"NS",0.088813
"ENSG00000272008",34.084501,-0.076509,0.239509,0.621912,0.815055,"NS",0.088813
"ENSG00000252149",7.01091,-0.053398,0.293101,0.622014,0.815103,"NS",0.088787
"ENSG00000258461",15.705007,0.072088,0.26645,0.62204,0.815103,"NS",0.088787
"ENSG00000265519",99.366795,0.072177,0.178238,0.622213,0.815269,"NS",0.088699
"ENSG00000181135",220.606489,0.059568,0.131108,0.622356,0.81534,"NS",0.088661
"ENSG00000225492",43.627723,-0.07721,0.221881,0.622357,0.81534,"NS",0.088661
"ENSG00000052723",700.478691,-0.043889,0.094988,0.622436,0.815385,"NS",0.088637
"ENSG00000139194",85.992061,-0.073513,0.187563,0.622507,0.815418,"NS",0.08862
"ENSG00000227345",283.204726,0.058957,0.132416,0.622981,0.815979,"NS",0.088321
"ENSG00000165259",77.975776,0.074796,0.192728,0.623073,0.816041,"NS",0.088288
"ENSG00000103168",548.555743,0.052042,0.115371,0.623331,0.816236,"NS",0.088184
"ENSG00000145414",156.175041,-0.063983,0.148677,0.623463,0.816236,"NS",0.088184
"ENSG00000146700",6.682708,-0.054545,0.292476,0.623539,0.816236,"NS",0.088184
"ENSG00000160949",166.332046,0.065087,0.151886,0.623491,0.816236,"NS",0.088184
"ENSG00000225746",28.159992,0.076518,0.245184,0.623486,0.816236,"NS",0.088184
"ENSG00000227638",4.730002,0.041177,0.301076,0.623268,0.816236,"NS",0.088184
"ENSG00000257103",1961.730776,0.038607,0.081865,0.623497,0.816236,"NS",0.088184
"ENSG00000196796",46.236233,0.077382,0.211616,0.623648,0.81632,"NS",0.08814
"ENSG00000105829",434.896413,-0.052047,0.114394,0.62371,0.816342,"NS",0.088128
"ENSG00000034239",6.525785,-0.054324,0.292974,0.623842,0.816396,"NS",0.088099
"ENSG00000105717",12.907405,-0.069307,0.271799,0.623836,0.816396,"NS",0.088099
"ENSG00000227344",47.531238,-0.076587,0.214153,0.623904,0.816417,"NS",0.088088
"ENSG00000267265",6.29982,0.056367,0.292184,0.623987,0.816468,"NS",0.088061
"ENSG00000153485",41.932489,0.077471,0.222567,0.624124,0.816587,"NS",0.087997
"ENSG00000183513",370.248093,-0.05045,0.110562,0.624498,0.817017,"NS",0.087769
"ENSG00000182934",3041.534779,0.036532,0.075221,0.624573,0.817056,"NS",0.087748
"ENSG00000078902",1017.772827,0.043241,0.091393,0.62487,0.817202,"NS",0.087671
"ENSG00000140993",22.116314,0.075392,0.251781,0.624964,0.817202,"NS",0.087671
"ENSG00000154370",252.223557,-0.058847,0.136273,0.624769,0.817202,"NS",0.087671
"ENSG00000166136",51.364545,0.076386,0.205073,0.624925,0.817202,"NS",0.087671
"ENSG00000213413",8.332189,-0.058823,0.287566,0.624966,0.817202,"NS",0.087671
"ENSG00000230667",8.656907,0.060205,0.286978,0.625001,0.817202,"NS",0.087671
"ENSG00000254012",5.992432,0.054192,0.293769,0.624969,0.817202,"NS",0.087671
"ENSG00000115365",1507.788289,0.04975,0.108624,0.625188,0.817386,"NS",0.087573
"ENSG00000078687",370.323622,-0.056986,0.12879,0.6253,0.817394,"NS",0.087568
"ENSG00000100596",862.16871,0.048328,0.104798,0.625424,0.817394,"NS",0.087568
"ENSG00000106554",1162.899499,-0.042816,0.092396,0.625416,0.817394,"NS",0.087568
"ENSG00000140854",336.727498,-0.052301,0.115065,0.625511,0.817394,"NS",0.087568
"ENSG00000164037",18.755319,-0.071339,0.263743,0.625369,0.817394,"NS",0.087568
"ENSG00000182841",133.065225,-0.066297,0.157969,0.625496,0.817394,"NS",0.087568
"ENSG00000220323",25.774282,0.075366,0.249073,0.625417,0.817394,"NS",0.087568
"ENSG00000172171",119.331663,0.067559,0.163147,0.625575,0.817418,"NS",0.087556
"ENSG00000106789",8.670647,0.061228,0.285725,0.625781,0.817628,"NS",0.087444
"ENSG00000187566",41.135572,-0.075262,0.238889,0.625826,0.817628,"NS",0.087444
"ENSG00000133275",1024.887449,0.042255,0.094374,0.626002,0.817745,"NS",0.087382
"ENSG00000196275",1012.349808,0.042152,0.089408,0.626007,0.817745,"NS",0.087382
"ENSG00000115875",806.182956,-0.049587,0.109,0.626194,0.81776,"NS",0.087374
"ENSG00000123836",334.146273,0.054718,0.122533,0.626145,0.81776,"NS",0.087374
"ENSG00000146938",181.467191,-0.074097,0.204169,0.626086,0.81776,"NS",0.087374
"ENSG00000154719",207.021468,0.058756,0.133904,0.6262,0.81776,"NS",0.087374
"ENSG00000197361",5.816679,0.047542,0.296692,0.626245,0.81776,"NS",0.087374
"ENSG00000099901",540.264101,-0.051731,0.114097,0.626481,0.81795,"NS",0.087273
"ENSG00000102870",577.94403,0.051171,0.111296,0.626441,0.81795,"NS",0.087273
"ENSG00000130985",6195.400954,0.034562,0.072648,0.626561,0.817996,"NS",0.087249
"ENSG00000268543",11.525838,0.066407,0.276951,0.626652,0.818055,"NS",0.087218
"ENSG00000220412",10.313491,0.063958,0.281354,0.626746,0.818118,"NS",0.087184
"ENSG00000227006",4.769039,-0.047447,0.297776,0.626819,0.818155,"NS",0.087165
"ENSG00000120709",1062.574833,-0.041506,0.091139,0.627211,0.818429,"NS",0.087019
"ENSG00000168394",544.709563,-0.047155,0.10415,0.627132,0.818429,"NS",0.087019
"ENSG00000189136",102.284847,-0.068818,0.170295,0.62714,0.818429,"NS",0.087019
"ENSG00000266709",8.915544,0.061152,0.284864,0.62718,0.818429,"NS",0.087019
"ENSG00000110925",547.417873,0.050188,0.110315,0.627333,0.81843,"NS",0.087019
"ENSG00000159459",886.170823,0.0433,0.093059,0.62737,0.81843,"NS",0.087019
"ENSG00000175548",62.94067,-0.072993,0.190949,0.627439,0.81843,"NS",0.087019
"ENSG00000225973",57.768812,-0.075363,0.199104,0.627332,0.81843,"NS",0.087019
"ENSG00000264538",190.258345,0.060636,0.14147,0.627404,0.81843,"NS",0.087019
"ENSG00000133958",14.714473,-0.06403,0.277553,0.627609,0.818563,"NS",0.086948
"ENSG00000234558",44.555381,-0.076225,0.21951,0.627632,0.818563,"NS",0.086948
"ENSG00000265830",28.036002,-0.06834,0.269917,0.62778,0.818697,"NS",0.086877
"ENSG00000166343",40.007851,0.076706,0.225639,0.62801,0.818938,"NS",0.086749
"ENSG00000100941",1667.341262,0.039435,0.083441,0.628296,0.819133,"NS",0.086645
"ENSG00000260747",84.651192,-0.07017,0.175854,0.62825,0.819133,"NS",0.086645
